user_id,checkout_id,checkout_ts,is_approved,is_authed,loan_amount,apr,fico_score
3248-9528-RIYP,SLUDBEARGC582EKH,2016-11-26 1:10:11,1,1,109,Zero,710
0664-5971-HLEF,U9FWO7Q9L5KXYAKD,2016-11-26 1:25:11,1,0,232,Zero,560
3603-3250-OORA,YYATPB046NNAUVPA,2016-11-26 1:28:04,1,1,545,Zero,800
3248-9528-RIYP,E4E5OXT7ANILVZSF,2016-11-26 1:33:05,1,1,190,Zero,710
5111-3820-DEOF,DCOAZ012JVIMQ3MB,2016-11-26 2:09:46,1,1,181,Zero,730
0631-9545-UORO,XH3YZPHPRM28CHX2,2016-11-26 3:01:24,0,0,107,IB,720
2202-6527-ZVAR,ARUE14HL9CVFWZ1F,2016-11-26 3:42:44,1,1,318,Zero,670
3695-6007-XBCM,LG5BX179YYZ3784A,2016-11-26 3:46:33,1,1,212,IB,650
1409-7965-QVLL,53NXN2KPHLZ74BN8,2016-11-26 4:35:02,1,1,381,IB,610
1409-7965-QVLL,S6GAXEJOA0B8SK7V,2016-11-26 4:53:16,1,1,289,IB,610
1502-5138-QWHV,A805926V8T02MSDX,2016-11-26 5:31:14,0,0,1120,Zero,600
7018-9347-HFUR,54U8Q2AJU5RPKUQ7,2016-11-26 5:55:07,1,1,183,IB,630
6227-3058-NAXX,BLNVFF53APIG1BU8,2016-11-26 6:32:10,0,0,1121,Zero,630
3262-0303-CQER,Q6V8CWAH8ASZTPW0,2016-11-26 8:44:47,1,1,408,Zero,770
0591-7481-UINF,A8YSPXUGACVF8AQT,2016-11-26 11:13:31,1,0,161,Zero,700
8872-9481-CUKC,K8YY43ZQ48E4BIXJ,2016-11-26 12:31:22,1,1,1215,IB,700
3298-7534-YLYE,UOTC1LDH2WLH2ZVG,2016-11-26 13:14:40,1,0,535,Zero,640
5349-2701-HCJW,RWRVZS4CY14RX982,2016-11-26 13:38:31,1,1,105,Zero,740
3983-3967-AXOF,EWLBHI58JPGC8C83,2016-11-26 13:59:05,1,0,1087,Zero,670
3062-5398-HRGB,IJL3D4BDQO95LPQR,2016-11-26 14:26:49,0,0,208,Zero,660
8676-7011-OBCQ,UV2JK44O6ZB11Y68,2016-11-26 14:28:42,1,0,127,Zero,660
1401-3066-DAZB,1YCDO1KL3ZDESH5A,2016-11-26 14:43:38,1,1,339,Zero,750
8137-2417-BVUI,WD3SXSJXFDWVU16P,2016-11-26 14:47:00,1,1,321,Zero,650
0990-9552-XZPT,YJ7F7HGACWIHHNX4,2016-11-26 14:54:36,0,0,461,Zero,800
4237-0092-ESBM,ZMO238CK27TCPADV,2016-11-26 16:10:09,0,0,434,Zero,660
2725-0655-WOTY,Z2DU7RW276AKEFZO,2016-11-26 16:24:27,1,1,488,IB,680
5695-0196-HXVN,KP2X60K83NL2A8IQ,2016-11-26 16:36:26,1,1,302,Zero,880
3335-0266-ZHZG,SRI8KQBMWI9RW8XB,2016-11-26 16:51:04,1,0,308,Zero,670
7646-2007-LATV,6GNKHB80CJ0ZX9FL,2016-11-26 16:53:06,0,0,175,Zero,650
3124-4430-YHMT,X41WYRKQ1PW1SVCT,2016-11-26 17:07:47,1,1,283,IB,730
1186-0918-RGNW,ACDS003GZEWUJCZ9,2016-11-26 17:18:01,1,0,2039,Zero,830
9714-8914-XLXD,6H5XDVMEHSY5JXY5,2016-11-26 17:23:12,1,1,300,Zero,720
8433-6928-OWSO,DJ667W4LO17TRDYV,2016-11-26 17:24:51,1,1,297,IB,660
5441-6931-BBJM,HTFGCBVDZ2BT22GH,2016-11-26 17:35:59,1,1,758,IB,770
7335-6816-BCQJ,JJDGFKYFWJQ5TZXY,2016-11-26 17:36:46,1,1,190,Zero,730
6788-8600-KIKC,31P00HBOYXKQ301N,2016-11-26 17:43:36,0,0,1082,IB,710
8516-6941-EVHA,SIYXI7IJRWCR2DL7,2016-11-26 17:45:54,1,1,299,Zero,770
8036-8163-RQUA,VBA9W20YFFM9SFY9,2016-11-26 18:04:30,1,1,763,Zero,800
2828-3991-FRLY,Q4X4S5AYDWEJUV03,2016-11-26 18:22:15,1,1,754,IB,790
4032-5500-EKRV,OEZ64TWQW0T35ZTQ,2016-11-26 18:23:43,0,0,321,IB,660
1577-0024-OEJK,ZGPCN6JLBFE3XWGG,2016-11-26 18:27:32,1,1,1060,IB,610
8770-5397-NJEQ,VF6N70ENDLZZABGQ,2016-11-26 18:32:19,0,0,424,IB,680
4356-3086-WIOW,JTHLKC7NOK1HAHHA,2016-11-26 18:35:41,1,1,139,Zero,660
8169-7405-NAPW,2T8EVAC9B7RH6OGJ,2016-11-26 18:48:19,1,1,137,Zero,660
0633-6003-CFAU,CZMS2PKSQIEG1HEN,2016-11-26 18:51:20,0,0,256,Zero,540
5482-9351-SJOK,6CPVHHERJGDRVSKB,2016-11-26 19:22:56,0,0,425,Zero,650
9325-9265-ZLLW,46WHVO9SHTPR658S,2016-11-26 19:43:37,1,1,140,Zero,700
9810-0461-FDPX,2GN8ME4JW8XE4SJC,2016-11-26 20:01:28,1,1,1258,Zero,730
2660-4622-RRMH,7D0LI0OM95QOEAFK,2016-11-26 20:15:05,1,1,511,Zero,860
1932-2685-FTTQ,CU2CI2QS0IULK7VT,2016-11-26 20:48:32,1,1,266,IB,640
3248-8015-BOPG,4GMHNIN3A2E7YVHI,2016-11-26 21:08:39,1,1,226,Zero,880
3928-9613-JVKZ,Z6KBFZWHJCM9SOZM,2016-11-26 21:34:48,0,0,454,IB,680
7716-7169-MUCS,N3H4W6BBW4J48ZCK,2016-11-26 21:35:36,1,1,313,Zero,820
3058-4382-FCRI,SZQTJTWXNQ82RU88,2016-11-26 21:37:04,0,0,302,Zero,630
8720-8388-MWET,V79EFWVS9NTSPNQK,2016-11-26 22:00:17,1,1,130,IB,620
6348-5370-EVPA,6YXQ4PFZ7RM0RSN6,2016-11-26 22:14:56,1,0,790,IB,690
4394-6375-TKCP,89G4NVHPMWG215G3,2016-11-26 22:15:04,1,1,176,IB,730
3195-7882-IDJW,99JQS7T0JY7FUYTO,2016-11-26 22:36:24,0,0,433,IB,620
7960-9829-ZIGL,5CBBCR5PKFGNO76A,2016-11-26 23:02:06,1,1,1325,Zero,780
4477-0901-WTXW,YB8MNR49OAMH0OH3,2016-11-26 23:16:41,0,0,169,IB,560
2674-5751-APKB,7L8JH54QHQJSMP0L,2016-11-26 23:51:54,1,0,206,Zero,630
4305-9935-WQBM,8YX12H323EWTWXHX,2016-11-27 0:17:18,1,1,346,Zero,660
8501-2313-QXFG,NKAG3WQOGC4GLH8N,2016-11-27 0:32:27,1,1,297,Zero,790
0350-8239-VKNJ,GO6L0E0SDIV59CBP,2016-11-27 2:02:32,1,0,301,Zero,750
0095-6880-GCDS,9NXK7TUKGG2FMR86,2016-11-27 2:42:28,1,1,306,IB,690
6373-6260-BEPZ,C1TDD11HVRYJCBFI,2016-11-27 2:43:46,0,0,1209,Zero,640
3508-3023-CXZP,OO89QN2NPBVDXYKO,2016-11-27 2:44:44,1,1,149,Zero,670
6755-2398-XMBY,O2Y2WS44DFNZC5DJ,2016-11-27 2:59:56,1,0,881,IB,780
6642-3397-EXMW,42A3FBNFK4QFJO1T,2016-11-27 3:14:52,1,0,520,Zero,620
8443-7078-CCQC,3H4TL2TMBTVYH43E,2016-11-27 3:16:41,1,1,114,Zero,650
5850-3846-APDA,5MWJCQBH0988HW19,2016-11-27 3:35:07,0,0,170,IB,640
7877-7216-UEOD,64A6P8JSAVTNXZ4F,2016-11-27 4:30:41,1,1,262,Zero,850
8828-0074-OWMI,57I6Z7910QQ6POJ4,2016-11-27 5:17:16,1,1,280,IB,680
4988-6600-PSPC,GPOFQYS2X3WC1I3W,2016-11-27 5:54:54,1,1,983,Zero,790
2126-2322-JWFR,DJ2NJNQJUE4SSTN8,2016-11-27 6:04:23,0,0,306,IB,660
6678-7135-EAMN,9T99XJERWXUT46KD,2016-11-27 6:04:28,1,1,319,IB,670
0152-0249-QEDM,KQMXR8W1WYNLPDQ6,2016-11-27 6:29:36,1,0,196,IB,770
2424-6162-PVJB,SI33GU13FUOD6C2S,2016-11-27 6:31:46,1,1,266,IB,720
0834-2847-VRZX,GCNZ02G16PECF747,2016-11-27 7:01:37,1,1,204,IB,720
4596-1360-QHFE,L13645FEP4S5OQBU,2016-11-27 7:15:14,1,0,761,IB,710
4026-3948-DOFZ,QBF9ZEFRNE1OJAVH,2016-11-27 7:33:19,1,0,765,Zero,750
0117-2102-KZIS,IGIQXEGKL1Q8GW93,2016-11-27 10:59:32,1,1,217,Zero,720
8979-0027-OPTX,4CVJ0Q1EKEFSXZ24,2016-11-27 11:42:37,1,1,803,Zero,790
1623-2037-RQCN,2E1CCOV889UIT109,2016-11-27 11:56:17,1,1,262,Zero,690
2271-0770-ZTAH,QK6VHH9QQ8RTYIO4,2016-11-27 12:05:19,1,0,171,Zero,730
2913-1291-LVIC,2JIL6TK4T4SETMTU,2016-11-27 12:22:23,1,1,254,Zero,680
3251-3255-QBVT,OCN6XYRKCR169D6D,2016-11-27 13:28:29,1,1,149,Zero,720
1224-5449-LZNY,NC9U6J88BMKUYFSL,2016-11-27 13:31:35,1,1,297,IB,640
2298-0157-FPMI,UVZUWYTVRXRUNZ4R,2016-11-27 13:35:06,1,1,302,IB,780
3556-9255-EMSL,3P6I4MEYUGWHXVNT,2016-11-27 13:54:11,1,1,203,IB,640
7865-4939-HOYH,OSOU50EKVSWH3Q99,2016-11-27 13:56:10,1,1,174,IB,730
5961-4038-MCVT,ZCSJC97811MHV66Y,2016-11-27 14:05:19,1,0,230,IB,680
2086-2605-WAAR,0VABFKJ1QLB9QS9G,2016-11-27 14:06:14,0,0,802,IB,660
1039-3168-ARVV,GM0DQJY7YJOUA4TK,2016-11-27 14:18:30,1,0,422,IB,890
7493-8021-PIQZ,LB8N06J8T9NVAM3D,2016-11-27 14:27:28,1,1,866,Zero,640
2539-2991-RWED,N91J5QE0S5463OGG,2016-11-27 14:28:43,1,1,146,Zero,690
2331-6987-WMYU,0DWZGAZZWUBMFB2A,2016-11-27 14:45:48,1,1,124,Zero,590
3132-1933-MEUI,S78C4N7PH6AYQCFD,2016-11-27 14:49:41,1,1,269,Zero,800
2171-9226-RWUF,UWG04LGBZFI968DS,2016-11-27 14:54:11,1,1,141,Zero,770
5668-8701-VQWV,9K6EUO0IZ74GRDET,2016-11-27 15:07:09,1,1,155,IB,650
1597-4028-XICM,5CWKG8CGIT9VYNVE,2016-11-27 15:07:46,1,1,169,IB,780
4422-1305-RONB,3ZBTIA2DKPEFOBBR,2016-11-27 15:17:43,1,1,746,Zero,750
8320-4957-ECWN,XIUL4HUR7E3I3ON7,2016-11-27 15:21:29,0,0,132,Zero,600
8398-3630-GDGE,FHDCHHGDHKAZC7U0,2016-11-27 15:55:28,1,1,281,IB,740
8128-3854-UFJN,YI197T0D1WUIPBI9,2016-11-27 15:56:01,1,1,276,IB,730
9493-3941-PBBU,L20UXPJVJ8ROT11X,2016-11-27 16:00:29,1,1,259,IB,710
1398-9433-YHOK,VF0Z01N9SJQN9V74,2016-11-27 16:11:05,1,1,108,IB,590
1700-5073-SWXZ,UKJPBQY8Q1YLWCYU,2016-11-27 16:17:02,1,1,276,IB,620
4704-8208-AVZG,NFN20OY383FTPE9Z,2016-11-27 16:19:17,1,1,140,Zero,720
4508-0614-TVCP,MWR4P8JGCIKM221E,2016-11-27 16:24:28,1,0,378,Zero,640
5030-4556-OVYZ,U34KWTUT43SVAOI9,2016-11-27 16:25:17,1,1,147,IB,630
5344-3780-NRBE,W7308IP9P5PE843Q,2016-11-27 16:29:54,1,1,465,Zero,630
1454-4710-OVGD,953FDPZFEPK0H7OC,2016-11-27 16:34:30,1,1,381,Zero,680
2971-3504-EXKR,OUOEMVNEXWEQT600,2016-11-27 16:40:17,1,1,331,Zero,810
5216-0372-CEUG,TRF9MTGE1D17AF4U,2016-11-27 16:55:12,1,1,300,IB,720
9012-0801-PIUT,V0U41UB4HXQMINWG,2016-11-27 16:57:59,1,1,257,IB,660
9836-5617-YAXU,AYGL6D2MHAOR0A86,2016-11-27 16:59:06,1,1,181,IB,840
9859-3831-PCPB,D4Z5MMOS0U89BPAN,2016-11-27 17:20:45,1,1,182,Zero,660
3983-3967-AXOF,LEWAW02LW5WGZ29D,2016-11-27 17:22:02,1,1,1087,IB,670
0421-3423-XPAM,8RAOUXP6N6P5ZX30,2016-11-27 17:23:46,1,1,1214,Zero,690
2956-5689-FONT,WKL4G9KY9FPJUGT8,2016-11-27 17:32:21,0,0,217,IB,640
6650-9298-STTQ,62LQWUQRGXD37F4W,2016-11-27 17:33:19,1,1,303,IB,620
0090-9349-XLQT,UBZJUV5U58TQSNW7,2016-11-27 17:43:33,1,1,302,Zero,860
6549-2196-DXLB,L8FF3UNAE00S41JY,2016-11-27 17:55:56,1,1,271,IB,690
7254-6422-CWEG,Z5R0RRJVWRMPORSQ,2016-11-27 17:56:24,1,1,205,Zero,830
4020-9877-HATA,F9Q4O3OUD7FEM6H1,2016-11-27 17:57:56,1,1,285,IB,680
6824-2237-CSUJ,UQW7TWYYAYUG3623,2016-11-27 18:11:57,1,1,575,IB,690
8183-4356-OGPA,O2X0GOZZONPEL9JR,2016-11-27 18:17:41,1,1,309,Zero,660
6337-4775-JXNO,HDB300HXAR2EULDM,2016-11-27 18:25:42,1,1,251,Zero,870
7084-2393-EVUZ,4MIPKY9IMAC4NK8V,2016-11-27 18:26:09,0,0,609,IB,
7484-4989-AXHG,JJLJ0NNQKC8YS9VK,2016-11-27 18:32:38,1,1,1378,IB,650
3919-5512-CXOX,5JOKW0CJM7BXV0T8,2016-11-27 18:37:04,1,1,313,Zero,690
8038-0308-FHNV,9C2L4CWLBSIEPJ23,2016-11-27 18:37:17,1,1,155,IB,650
4387-6623-PTWE,SMLVVZQQ2XGAAAM7,2016-11-27 18:37:24,1,1,270,IB,780
0629-0330-YNHB,6GHNCP1MHBMJBNY4,2016-11-27 18:39:06,1,1,438,Zero,780
7621-7175-CKLM,8LDO3MWG11XA2X3V,2016-11-27 18:40:36,1,0,248,Zero,760
9933-8177-HYEN,ZDI6JVFZM8ZMJQ2B,2016-11-27 18:44:49,0,0,963,IB,690
3144-9019-KMYW,7IPJE3PTB330TWCF,2016-11-27 18:48:36,1,1,210,IB,700
7082-2719-JICU,MIYFEEQWRR40PZ0M,2016-11-27 18:54:18,0,0,301,IB,720
1521-9088-WTLK,EPVG7EPIH5OPBP92,2016-11-27 18:58:31,1,1,304,IB,720
8461-9986-LTFU,6A4K9X0U19ZNPVU0,2016-11-27 18:58:35,1,1,120,Zero,650
1186-0918-RGNW,ZCPD0G2AKQUSL9RG,2016-11-27 19:04:16,1,1,2039,Zero,830
1307-3888-UVHE,T63IZ4INUU8403D7,2016-11-27 19:06:09,1,1,388,IB,640
1816-4730-MDIY,UQHCS9CR5B3TSH17,2016-11-27 19:07:46,1,1,228,Zero,660
8896-2336-CDOA,L389DYINTBDHJJHI,2016-11-27 19:08:51,1,0,159,Zero,620
7607-6434-OIGR,NXYMI1Q5QCU9ZTAE,2016-11-27 19:15:15,0,0,161,Zero,600
3433-1805-IYVC,O3S2CA842DTPKN8I,2016-11-27 19:40:32,1,1,106,IB,670
7632-8815-PNUB,39K4Q3QD8H3GOL7F,2016-11-27 19:40:37,1,0,143,Zero,640
3087-5422-QTYV,XA31H9J7ZD9OCYPK,2016-11-27 19:45:06,1,1,120,Zero,750
4015-8267-PQBX,UQSNFD1N4RA7A8N7,2016-11-27 19:46:47,0,0,160,Zero,560
1598-5509-OZMB,6VM256TSN4SJ585P,2016-11-27 19:57:38,1,1,121,IB,770
9915-2464-QUVT,D1KHZI4ZTMEIDHDR,2016-11-27 20:00:39,0,0,758,IB,660
6296-7380-LKXW,EK12A4WFS0HHYOM8,2016-11-27 20:02:42,1,1,517,Zero,820
9321-2606-MXPR,5JW447Z21X5ZA7ZU,2016-11-27 20:07:56,1,1,556,IB,740
0308-6404-KWEI,HWTGI1Q7RL3PNS0V,2016-11-27 20:13:27,1,1,140,IB,710
3739-9785-LCET,2Z8G5UXQCVUWMUW2,2016-11-27 20:22:06,1,1,160,Zero,680
2424-0782-BCVT,OXH3FIALDB503MAE,2016-11-27 20:27:01,1,1,227,IB,630
1574-1549-MDUS,7XM3IBMJEBJ1V4H7,2016-11-27 20:32:44,1,1,917,Zero,710
9392-9379-AVXD,ML6IPQ52JPLLTRZR,2016-11-27 20:34:20,1,1,130,Zero,860
4587-3000-RTPH,K2I5O040H1S16JCY,2016-11-27 20:34:27,1,1,196,IB,650
2620-9386-NLOH,8463BHN6FH5DPCFJ,2016-11-27 20:38:09,1,1,368,Zero,690
8691-5456-IJCP,EUSEZUR44OUYG5M4,2016-11-27 20:42:44,1,1,143,Zero,700
6617-1507-RNLG,54KZ5DA06WZCD4HT,2016-11-27 20:43:08,1,0,149,Zero,700
9821-0063-TRZN,AYLYE3VBPWB34AMN,2016-11-27 20:52:51,1,1,533,IB,800
3278-5640-FVEW,T9GVNSEDMH5241VM,2016-11-27 21:00:07,1,1,298,IB,740
8413-8435-TQLW,CTLUG4DZRTAGHDMZ,2016-11-27 21:04:44,0,0,191,Zero,650
1258-1653-DVUQ,UDNQLRHBKDLEVGSS,2016-11-27 21:11:55,1,1,116,Zero,700
7005-2631-XXMM,Z8KFDFQR46WOARET,2016-11-27 21:34:10,1,1,130,Zero,640
5073-4576-BFXV,WVYLVMLLBX5GOZLO,2016-11-27 21:41:18,1,1,463,Zero,720
2541-3207-OFUZ,7TK51310DQVDMUOK,2016-11-27 21:50:24,1,1,302,Zero,910
8741-2743-SJHL,LGKE3YR2MWNOOEO7,2016-11-27 21:57:36,1,1,382,IB,630
8677-1046-OHHO,HNL970O1PHM9HCC1,2016-11-27 21:59:26,1,1,300,Zero,750
9273-0607-BJBH,LFJIA8P4TTANRJOM,2016-11-27 22:09:34,1,1,182,IB,640
7923-4568-POHN,FW1W5WQJ1WFZQVE7,2016-11-27 22:13:57,1,0,1346,Zero,710
2600-3243-MQQM,8MMYYXOB0JZNV5S8,2016-11-27 22:16:57,0,0,401,Zero,540
2158-3023-EBQM,IU3H805NG7TFRY25,2016-11-27 22:23:14,1,1,302,IB,620
2861-5492-XCRK,WI8U1VYU1KNYV9FK,2016-11-27 22:24:08,1,1,573,Zero,730
8918-4179-TQFN,HALTQMPJVNVNEUO9,2016-11-27 22:24:58,1,1,206,Zero,780
0956-9142-KMIG,VHR6OSOTORKUP6SZ,2016-11-27 22:50:26,1,1,762,Zero,770
1464-8108-NHES,89YT0LJGKDTWV299,2016-11-27 22:51:23,1,1,466,Zero,670
5668-2648-SMBU,K9QN0J5RM6I0RFH0,2016-11-27 23:11:45,0,0,459,Zero,580
6391-8807-MVMW,6X2MO8MQZLE3O03I,2016-11-27 23:18:18,1,1,180,Zero,740
7529-5618-XOBR,DIWTPZG09PRGGETZ,2016-11-27 23:19:09,1,1,304,IB,590
1351-9180-FINE,4O0IAICR7DB06R88,2016-11-27 23:44:22,1,0,277,Zero,620
7299-3061-PWSP,HML288M54RK125CS,2016-11-27 23:50:25,1,1,176,IB,600
5187-7914-ODWK,HWYQKHKD81S7WAD4,2016-11-27 23:56:14,1,1,655,Zero,920
3926-6732-RCJJ,0DN124PQRIUI3DLE,2016-11-27 23:56:35,0,0,327,IB,650
1179-1454-ONFO,VSCEWCLH7C8K1NZM,2016-11-28 0:16:30,1,1,117,IB,640
0276-8945-PXEC,66N98UWK0SDUIK9S,2016-11-28 0:26:10,1,1,258,IB,610
7460-9339-XOQH,YN1Q7EDOO1UNJ7Q5,2016-11-28 1:06:06,1,1,594,IB,760
1352-0429-ABNB,C33RKRCZGL2TG5L7,2016-11-28 1:07:39,1,1,424,Zero,820
7293-7953-PRVX,EZ2MXMG18K0GO5OY,2016-11-28 1:16:59,1,1,170,IB,710
0718-4622-ZHRK,L2I6TBTWDQ6WETAW,2016-11-28 1:21:58,1,0,372,Zero,670
8842-8858-MKDM,O7P8D861MH9IWZWC,2016-11-28 1:23:14,1,1,303,IB,650
8292-2864-JWIM,XSJIMG19GR3CONRL,2016-11-28 1:44:14,1,1,562,Zero,720
9776-5131-SNIL,2T32NDIL8CPIW5AF,2016-11-28 1:46:54,0,0,554,Zero,670
3430-8970-HBQL,0FI6E3XYM8ZKAGS1,2016-11-28 1:50:00,1,1,173,Zero,830
1924-1624-BJUO,8I5BNRVSAYJ9SLNN,2016-11-28 1:52:07,1,1,170,Zero,690
8169-2461-LPMB,QKD9B2K8DAHXXAP7,2016-11-28 1:56:26,1,1,296,Zero,670
9946-5921-ERDB,TXY4X4E046O5ISSK,2016-11-28 2:12:04,1,1,142,Zero,720
0380-7356-MYQF,F83SXIC4E1W5KFPS,2016-11-28 2:31:37,1,1,220,Zero,580
7691-4217-HFLA,FZICSTIV3IS3UPQZ,2016-11-28 2:43:51,0,0,554,Zero,590
6869-5350-VNCP,Y2JC6QLAG225XYES,2016-11-28 2:47:19,1,0,582,IB,740
6205-1062-JJCE,NSLX4Q0WDK9AEIGD,2016-11-28 2:52:39,1,0,1100,Zero,780
0384-5036-ARAC,KZIY1HDNU00GHJS3,2016-11-28 3:00:04,0,0,152,IB,550
1793-6830-EPJF,P37ORPHC6367ONCQ,2016-11-28 3:08:23,1,0,544,Zero,660
6761-4446-RSBM,5ITJ00MSWRV0XGAC,2016-11-28 3:17:12,1,0,221,IB,740
3124-1701-FQMC,Y3OHICE6NGIR62YN,2016-11-28 3:27:56,0,0,130,IB,620
3766-9916-WPMV,3OK3BFHVTFEU35T6,2016-11-28 3:35:49,0,0,1093,Zero,740
0664-5971-HLEF,ZZ2UZG3XFG3DG00N,2016-11-28 3:40:28,1,0,285,Zero,560
4391-2513-KRGU,8KBFGCV11X9F3UM3,2016-11-28 3:43:24,0,0,396,Zero,590
4857-5763-BQIG,FSNQSJUFQ0G72YYG,2016-11-28 3:51:52,1,1,868,IB,710
5769-5542-QUEO,4BAF0OTWAP4IFGBM,2016-11-28 4:06:53,1,1,279,Zero,760
6805-0885-LDFT,OT33CS3R46RNHIQM,2016-11-28 4:10:31,1,1,108,IB,850
1559-4363-XQMV,475DGIRP2JQ31IDG,2016-11-28 4:13:31,1,0,1379,Zero,790
4614-4484-MTFB,7HR4I5PDDUHZBUZF,2016-11-28 4:15:18,1,1,106,IB,750
9303-0820-CEFO,1ZXKBXNW4JV9E4DX,2016-11-28 4:16:37,1,1,272,IB,740
8070-4615-FVMC,N5MMS59X29R8FL6Z,2016-11-28 4:28:33,1,0,1668,Zero,650
6701-5664-DVNC,C1Z6LLRHVKA66370,2016-11-28 4:33:15,1,1,255,Zero,880
0751-1977-VVCI,I3ROKXO2SH53K51D,2016-11-28 4:38:18,1,1,432,Zero,760
5744-8777-JWHP,L0BAFP52C11XVOPD,2016-11-28 4:48:17,1,1,174,Zero,720
6838-3713-SIFY,1QTEZEIL7ZNGCUB9,2016-11-28 4:54:27,0,0,170,Zero,570
3113-0719-ECJR,4FDQNA2XDUXJHNGY,2016-11-28 4:57:58,1,1,167,Zero,690
8022-5013-XQJZ,T17J2AG4DA4M0AGU,2016-11-28 5:17:48,1,1,206,IB,700
9586-8683-HVLR,9KFOODUZYHW713U3,2016-11-28 6:01:49,0,0,161,Zero,600
0197-1493-LRQW,8HWSNHMZ6N7I9FA7,2016-11-28 6:24:32,1,1,104,Zero,660
7626-1574-CBAY,E7D6Q5KAVADTWHA0,2016-11-28 6:24:49,1,1,230,IB,700
9652-2549-EZIR,OY4RBQY4URCR61IY,2016-11-28 6:46:47,1,1,174,IB,640
0547-4933-COMB,2A278RWLZG083UHM,2016-11-28 7:07:21,1,1,809,Zero,660
9698-2403-XZHX,JIB4365EW2MSZA2I,2016-11-28 7:10:12,1,1,126,Zero,840
7161-4656-WRRV,T761CWSQYPMKVC0N,2016-11-28 8:24:46,1,0,277,Zero,620
2956-4174-UJJD,XAYS7DQS2OLVTN1D,2016-11-28 9:54:28,0,0,568,IB,660
3230-4443-YBIW,V6GP63TJKI4E7NIN,2016-11-28 10:21:41,0,0,449,Zero,560
3065-8566-RSQD,POHFWP8X1P5EUSH7,2016-11-28 10:31:20,1,1,177,Zero,730
0626-0245-MODC,OE2FNTDQBCUH4KD5,2016-11-28 11:08:54,1,1,106,Zero,590
2453-2398-CRWW,2ZNYE4RGY3GLNN7Q,2016-11-28 11:35:52,1,0,170,Zero,710
2674-5751-APKB,DOSEKQ77FYF2H3NF,2016-11-28 11:36:27,0,0,174,Zero,630
0276-8945-PXEC,XHPBZDGY0J42SNC1,2016-11-28 11:53:27,1,1,155,IB,610
0276-8945-PXEC,E9Z5OXP7PVLWJWJR,2016-11-28 12:03:17,1,1,137,IB,610
7358-7579-TXUE,JU24EAB4DFS9L31L,2016-11-28 12:16:57,1,1,116,Zero,600
8430-0842-QJIU,3HDB1E7EGDGCYNOU,2016-11-28 12:21:46,1,1,914,Zero,750
6004-5548-VPHM,TWB4SIBF2Q1FICGE,2016-11-28 12:29:11,1,1,223,Zero,760
3091-9359-FXJB,6TWMINWW7BMGL4G9,2016-11-28 12:33:29,1,1,259,Zero,660
0723-4400-IDBY,W2184EC5OJWJIC60,2016-11-28 13:14:23,0,0,572,IB,680
1189-0824-BYMM,W7AV4SQYUFLN5D3Y,2016-11-28 13:21:20,1,1,193,Zero,900
7197-5752-BIZZ,31J8C4H3FILCPU4P,2016-11-28 13:34:02,1,1,267,IB,690
1614-9877-WNRA,TV2UZVUYUIVUOMDD,2016-11-28 13:34:07,1,1,141,Zero,810
0821-1509-FSVT,52CXVU4YUU5NSAMP,2016-11-28 13:38:36,0,0,534,IB,610
0471-7126-RWOQ,IHEYBNCNXJDN7YY0,2016-11-28 14:20:13,1,1,477,Zero,770
0394-2580-PWWD,ZQQQ8OIZTPOL1YYZ,2016-11-28 14:21:48,1,1,412,Zero,800
4936-2014-VVSW,7PA62AET21DL1JSY,2016-11-28 14:32:57,1,1,122,IB,610
5518-4680-KCDL,GD5SZN7C3DOQ35Q5,2016-11-28 14:36:36,1,1,558,IB,690
7964-9237-BFML,46JE8PZD4MRURBOS,2016-11-28 15:09:35,1,1,373,Zero,710
3580-9329-ZYCA,41BO6H8XZC3V6547,2016-11-28 15:39:39,1,1,176,IB,660
7086-3421-WAFR,WHSHFM0L8YANUMMF,2016-11-28 15:43:51,1,1,233,Zero,800
1659-7814-ETJV,YABRNLJH4ECN7ST8,2016-11-28 15:49:40,1,1,143,IB,660
1663-6090-VTLD,I26I1J91GUJ661P3,2016-11-28 15:59:34,1,1,1873,Zero,730
6395-9471-XYWW,29AKV84UGCN33701,2016-11-28 16:43:16,1,1,160,IB,790
4261-3348-OHLV,3E59QIW5YPU6NF0R,2016-11-28 16:48:09,1,1,134,Zero,760
6521-0887-WWXU,WL5YYV3UIVNTIN57,2016-11-28 17:01:51,1,1,349,IB,630
9402-0328-UJXK,0W7MT3WYTK99GGQK,2016-11-28 17:12:47,0,0,171,Zero,620
0764-7742-DADZ,CO07LY1HEBPFOJHI,2016-11-28 17:14:20,1,1,570,Zero,710
7880-4444-KSQZ,5OD685MSFO2ZY54W,2016-11-28 17:40:31,1,1,101,Zero,780
8453-6443-YEUJ,G3EQHCTW7AO5SJR9,2016-11-28 17:43:34,1,1,308,IB,790
1242-1168-OZYS,I28MA7C6Q6WIPZNW,2016-11-28 17:52:41,0,0,110,IB,590
7338-0290-YXSB,KTPLQJ5NO26SMUO9,2016-11-28 17:57:49,0,0,830,Zero,650
5777-1410-IUEK,KPDBY8O9OFEG8F80,2016-11-28 18:11:54,1,1,447,IB,680
3547-3822-YXNP,GHCO5J9T0CKL1N7Y,2016-11-28 18:20:09,1,0,197,Zero,610
4279-2278-RWZX,T42C5ORB0GPKWIPT,2016-11-28 18:26:54,0,0,266,IB,600
